ts,src,tc,rh,co2,pm1,pm25,pm4,pm10,voc,nox,vb,flags
1787495520,local,19.5,58.4,1110,,4.7,,,119,1,,0
1787495640,local,19.5,58.5,1113,,4.7,,,119,1,,0
1787495760,local,19.4,58.6,1116,,4.7,,,119,1,,0
1787495760,bedroom,18.2,61.6,1028,,,,,,,3.566,0
1787495880,local,19.4,58.6,1118,,4.7,,,119,1,,0
1787496000,local,19.4,58.7,1121,,4.7,,,119,1,,0
1787496000,bedroom,18.2,61.7,1033,,,,,,,3.566,0
1787496120,local,19.4,58.8,1123,,4.7,,,119,1,,0
1787496240,local,19.4,58.8,1125,,4.6,,,119,1,,0
1787496360,local,19.3,58.9,1128,,4.6,,,119,1,,0
1787496360,bedroom,18.1,61.9,1039,,,,,,,3.565,0
1787496480,local,19.3,59.0,1130,,4.6,,,119,1,,0
1787496600,local,19.3,59.0,1132,,4.6,,,119,1,,0
1787496600,bedroom,18.1,62.0,1042,,,,,,,3.564,0
1787496720,local,19.3,59.1,1134,,4.6,,,120,1,,0
1787496840,local,19.3,59.2,1136,,4.6,,,120,1,,0
1787496960,local,19.3,59.3,1138,,4.6,,,120,1,,0
1787496960,bedroom,18.1,62.3,1047,,,,,,,3.563,0
1787497080,local,19.3,59.3,1140,,4.6,,,120,1,,0
1787497200,local,19.2,59.4,1142,,4.5,,,120,1,,0
1787497200,bedroom,18.0,62.4,1050,,,,,,,3.562,0
1787497320,local,19.2,59.5,1143,,4.5,,,120,1,,0
1787497440,local,19.2,59.5,1145,,4.5,,,120,1,,0
1787497560,local,19.2,59.6,1146,,4.5,,,120,1,,0
1787497560,bedroom,18.0,62.6,1055,,,,,,,3.562,0
1787497680,local,19.2,59.7,1148,,4.5,,,120,1,,0
1787497800,local,19.2,59.7,1149,,4.5,,,120,1,,0
1787497800,bedroom,18.0,62.7,1057,,,,,,,3.561,0
1787497920,local,19.2,59.8,1151,,4.5,,,121,1,,0
1787498040,local,19.2,59.9,1152,,4.5,,,121,1,,0
1787498160,local,19.1,59.9,1153,,4.5,,,121,1,,0
1787498160,bedroom,17.9,62.9,1060,,,,,,,3.560,0
1787498280,local,19.1,60.0,1154,,4.4,,,121,1,,0
1787498400,local,19.1,60.1,1155,,4.4,,,121,1,,0
1787498400,bedroom,17.9,63.1,1062,,,,,,,3.559,0
1787498520,local,19.1,60.1,1156,,4.4,,,121,1,,0
1787498640,local,19.1,60.2,1157,,4.4,,,121,1,,0
1787498760,local,19.1,60.3,1158,,4.4,,,121,1,,0
1787498760,bedroom,17.9,63.3,1064,,,,,,,3.559,0
1787498880,local,19.1,60.3,1159,,4.4,,,121,1,,0
1787499000,local,19.1,60.4,1159,,4.4,,,121,1,,0
1787499000,bedroom,17.9,63.4,1066,,,,,,,3.558,0
1787499120,local,19.1,60.5,1160,,4.4,,,122,1,,0
1787499240,local,19.1,60.5,1161,,4.3,,,122,1,,0
1787499360,local,19.1,60.6,1161,,4.3,,,122,1,,0
1787499360,bedroom,17.9,63.6,1067,,,,,,,3.557,0
1787499480,local,19.1,60.7,1162,,4.3,,,122,1,,0
1787499600,local,19.1,60.7,1162,,4.3,,,122,1,,0
1787499600,bedroom,17.9,63.7,1068,,,,,,,3.556,0
1787499720,local,19.1,60.8,1162,,4.3,,,122,1,,0
1787499840,local,19.1,60.9,1163,,4.3,,,122,1,,0
1787499960,local,19.1,60.9,1163,,4.3,,,122,1,,0
1787499960,bedroom,17.9,63.9,1069,,,,,,,3.555,0
1787500080,local,19.1,61.0,1163,,4.2,,,122,1,,0
1787500200,local,19.1,61.1,1163,,4.2,,,122,1,,0
1787500200,bedroom,17.9,64.1,1069,,,,,,,3.555,0
1787500320,local,19.1,61.1,1164,,4.2,,,122,1,,0
1787500440,local,19.1,61.2,1164,,4.2,,,122,1,,0
1787500560,local,19.1,61.3,1164,,4.2,,,123,1,,0
1787500560,bedroom,17.9,64.3,1069,,,,,,,3.554,0
1787500680,local,19.1,61.3,1164,,4.2,,,123,1,,0
1787500800,local,19.1,61.4,1164,,4.2,,,123,1,,0
1787500800,bedroom,17.9,64.4,1069,,,,,,,3.553,0
1787500920,local,19.1,61.5,1164,,4.2,,,123,1,,0
1787501040,local,19.1,61.5,1163,,4.1,,,123,1,,0
1787501160,local,19.1,61.6,1163,,4.1,,,123,1,,0
1787501160,bedroom,17.9,64.6,1069,,,,,,,3.552,0
1787501280,local,19.1,61.6,1163,,4.1,,,123,1,,0
1787501400,local,19.1,61.7,1163,,4.1,,,123,1,,0
1787501400,bedroom,17.9,64.7,1069,,,,,,,3.552,0
1787501520,local,19.1,61.8,1163,,4.1,,,123,1,,0
1787501640,local,19.1,61.8,1163,,4.1,,,123,1,,0
1787501760,local,19.1,61.9,1162,,4.1,,,123,1,,0
1787501760,bedroom,17.9,64.9,1068,,,,,,,3.551,0
1787501880,local,19.1,62.0,1162,,4.0,,,123,1,,0
1787502000,local,19.1,62.0,1162,,4.0,,,124,1,,0
1787502000,bedroom,17.9,65.0,1067,,,,,,,3.550,0
1787502120,local,19.1,62.1,1161,,4.0,,,124,1,,0
1787502240,local,19.1,62.2,1161,,4.0,,,124,1,,0
1787502360,local,19.1,62.2,1161,,4.0,,,124,1,,0
1787502360,bedroom,17.9,65.2,1067,,,,,,,3.549,0
1787502480,local,19.1,62.3,1160,,4.0,,,124,1,,0
1787502600,local,19.2,62.3,1160,,4.0,,,124,1,,0
1787502600,bedroom,18.0,65.3,1066,,,,,,,3.549,0
1787502720,local,19.2,62.4,1160,,4.0,,,124,1,,0
1787502840,local,19.2,62.5,1159,,3.9,,,124,1,,0
1787502960,local,19.2,62.5,1159,,3.9,,,124,1,,0
1787502960,bedroom,18.0,65.5,1065,,,,,,,3.548,0
1787503080,local,19.2,62.6,1159,,3.9,,,124,1,,0
1787503200,local,19.2,62.7,1158,,3.9,,,124,1,,0
1787503200,bedroom,18.0,65.7,1065,,,,,,,3.547,0
1787503320,local,19.2,62.7,1158,,3.9,,,124,1,,0
1787503440,local,19.2,62.8,1158,,3.9,,,125,1,,0
1787503560,local,19.2,62.9,1158,,3.9,,,125,1,,0
1787503560,bedroom,18.0,65.9,1064,,,,,,,3.546,0
1787503680,local,19.3,62.9,1157,,3.9,,,125,1,,0
1787503800,local,19.3,63.0,1157,,3.8,,,125,1,,0
1787503800,bedroom,18.1,66.0,1063,,,,,,,3.546,0
1787503920,local,19.3,63.0,1157,,3.8,,,125,1,,0
1787504040,local,19.3,63.1,1157,,3.8,,,125,1,,0
1787504160,local,19.3,63.2,1156,,3.8,,,125,1,,0
1787504160,bedroom,18.1,66.2,1063,,,,,,,3.545,0
1787504280,local,19.3,63.2,1156,,3.8,,,125,1,,0
1787504400,local,19.4,63.3,1156,,3.8,,,125,1,,0
1787504400,bedroom,18.2,66.3,1063,,,,,,,3.544,0
1787504520,local,19.4,63.3,1156,,3.8,,,125,1,,0
1787504640,local,19.4,63.4,1156,,3.7,,,125,1,,0
1787504760,local,19.4,63.5,1156,,3.7,,,125,1,,0
1787504760,bedroom,18.2,66.5,1063,,,,,,,3.543,0
1787504880,local,19.4,63.5,1156,,3.7,,,125,1,,0
1787505000,local,19.5,63.6,1156,,3.7,,,125,1,,0
1787505000,bedroom,18.3,66.6,1063,,,,,,,3.543,0
1787505120,local,19.5,63.6,1156,,3.7,,,126,1,,0
1787505240,local,19.5,63.7,1156,,3.7,,,126,1,,0
1787505360,local,19.5,63.8,1156,,3.7,,,126,1,,0
1787505360,bedroom,18.3,66.8,1063,,,,,,,3.542,0
1787505480,local,19.5,63.8,1157,,3.7,,,126,1,,0
1787505600,local,19.6,63.9,1157,,3.6,,,126,1,,0
1787505600,bedroom,18.4,66.9,1063,,,,,,,3.541,0
1787505720,local,19.6,63.9,1157,,3.6,,,126,1,,0
1787505840,local,19.6,64.0,1158,,3.6,,,126,1,,0
1787505960,local,19.6,64.1,1158,,3.6,,,126,1,,0
1787505960,bedroom,18.4,67.1,1064,,,,,,,3.540,0
1787506080,local,19.7,64.1,1158,,3.6,,,126,1,,0
1787506200,local,19.7,64.2,1159,,3.6,,,126,1,,0
1787506200,bedroom,18.5,67.2,1065,,,,,,,3.540,0
1787506320,local,19.7,64.2,1159,,3.6,,,126,1,,0
1787506440,local,19.7,64.3,1160,,3.6,,,126,1,,0
1787506560,local,19.8,64.4,1161,,3.5,,,126,1,,0
1787506560,bedroom,18.6,67.4,1067,,,,,,,3.539,0
1787506680,local,19.8,64.4,1161,,3.5,,,126,1,,0
1787506800,local,19.8,64.5,1162,,3.5,,,126,1,,0
1787506800,bedroom,18.6,67.5,1068,,,,,,,3.538,0
1787506920,local,19.8,64.5,1163,,3.5,,,127,1,,0
1787507040,local,19.9,64.6,1164,,3.5,,,127,1,,0
1787507160,local,19.9,64.7,1165,,3.5,,,127,1,,0
1787507160,bedroom,18.7,67.7,1070,,,,,,,3.537,0
1787507280,local,19.9,64.7,1166,,3.5,,,127,1,,0
1787507400,local,19.9,64.8,1167,,3.5,,,127,1,,0
1787507400,bedroom,18.7,67.8,1072,,,,,,,3.537,0
1787507520,local,20.0,64.8,1168,,3.4,,,127,1,,0
1787507640,local,20.0,64.9,1169,,3.4,,,127,1,,0
1787507760,local,20.0,64.9,1171,,3.4,,,127,1,,0
1787507760,bedroom,18.8,67.9,1075,,,,,,,3.536,0
1787507880,local,20.1,65.0,1172,,3.4,,,127,1,,0
1787508000,local,20.1,65.1,1173,,3.4,,,127,1,,0
1787508000,bedroom,18.9,68.1,1077,,,,,,,3.535,0
1787508120,local,20.1,65.1,1175,,3.4,,,127,1,,0
1787508240,local,20.1,65.2,1176,,3.4,,,127,1,,0
1787508360,local,20.2,65.2,1178,,3.4,,,127,1,,0
1787508360,bedroom,19.0,68.2,1081,,,,,,,3.534,0
1787508480,local,20.2,65.3,1180,,3.4,,,127,1,,0
1787508600,local,20.2,65.3,1181,,3.3,,,127,1,,0
1787508600,bedroom,19.0,68.3,1084,,,,,,,3.533,0
1787508720,local,20.3,65.4,1183,,3.3,,,127,1,,0
1787508840,local,20.3,65.5,1185,,3.3,,,128,1,,0
1787508960,local,20.3,65.5,1187,,3.3,,,128,1,,0
1787508960,bedroom,19.1,68.5,1089,,,,,,,3.533,0
1787509080,local,20.4,65.6,1189,,3.3,,,128,1,,0
1787509200,local,20.4,65.6,1191,,3.3,,,128,1,,0
1787509200,bedroom,19.2,68.6,1092,,,,,,,3.532,0
1787509320,local,20.4,65.7,1193,,3.3,,,128,1,,0
1787509440,local,20.4,65.7,1195,,3.3,,,128,1,,0
1787509560,local,20.5,65.8,1197,,3.3,,,128,1,,0
1787509560,bedroom,19.3,68.8,1098,,,,,,,3.531,0
1787509680,local,20.5,65.9,1200,,3.2,,,128,1,,0
1787509800,local,20.5,65.9,1202,,3.2,,,128,1,,0
1787509800,bedroom,19.3,68.9,1102,,,,,,,3.530,0
1787509920,local,20.6,66.0,1204,,3.2,,,128,1,,0
1787510040,local,20.6,66.0,1207,,3.2,,,128,1,,0
1787510160,local,20.6,66.1,1209,,3.2,,,128,1,,0
1787510160,bedroom,19.4,69.1,1108,,,,,,,3.530,0
1787510280,local,20.7,66.1,1212,,3.2,,,128,1,,0
1787510400,local,20.7,66.2,1214,,3.2,,,128,1,,0
1787510400,bedroom,19.5,69.2,1112,,,,,,,3.529,0
1787510520,local,20.7,66.2,1217,,3.2,,,128,1,,0
1787510640,local,20.8,66.3,1220,,3.2,,,128,1,,0
1787510760,local,20.8,66.4,1222,,3.2,,,128,1,,0
1787510760,bedroom,19.6,69.4,1119,,,,,,,3.528,0
1787510880,local,20.8,66.4,1225,,3.1,,,128,1,,0
1787511000,local,20.9,66.5,1228,,3.1,,,128,1,,0
1787511000,bedroom,19.7,69.5,1124,,,,,,,3.527,0
1787511120,local,20.9,66.5,1231,,3.1,,,129,1,,0
1787511240,local,20.9,66.6,1234,,3.1,,,129,1,,0
1787511360,local,21.0,66.6,1237,,3.1,,,129,1,,0
1787511360,bedroom,19.8,69.6,1131,,,,,,,3.526,0
1787511480,local,21.0,66.7,1240,,3.1,,,129,1,,0
1787511600,local,21.0,66.7,1243,,3.1,,,129,1,,0
1787511600,bedroom,19.8,69.7,1136,,,,,,,3.526,0
1787511720,local,21.1,66.8,1246,,3.1,,,129,1,,0
1787511840,local,21.1,66.8,1249,,3.1,,,129,1,,0
1787511960,local,21.1,66.9,1252,,3.1,,,129,1,,0
1787511960,bedroom,19.9,69.9,1144,,,,,,,3.525,0
1787512080,local,21.2,67.0,1255,,3.1,,,129,1,,0
1787512200,local,21.2,67.0,1258,,3.0,,,129,1,,0
1787512200,bedroom,20.0,70.0,1149,,,,,,,3.524,0
1787512320,local,21.2,67.1,1261,,3.0,,,129,1,,0
1787512440,local,21.3,67.1,1265,,3.0,,,129,1,,0
1787512560,local,21.3,67.2,1268,,3.0,,,129,1,,0
1787512560,bedroom,20.1,70.2,1158,,,,,,,3.523,0
1787512680,local,21.3,67.2,1271,,3.0,,,129,1,,0
1787512800,local,21.4,67.3,1274,,3.0,,,129,1,,0
1787512800,bedroom,20.2,70.3,1163,,,,,,,3.523,0
1787512920,local,21.4,67.3,1278,,3.0,,,129,1,,0
1787513040,local,21.4,67.4,1281,,3.0,,,129,1,,0
1787513160,local,21.5,67.4,1284,,3.0,,,129,1,,0
1787513160,bedroom,20.3,70.4,1172,,,,,,,3.522,0
1787513280,local,21.5,67.5,1288,,3.0,,,129,1,,0
1787513400,local,21.5,67.5,1291,,3.0,,,129,1,,0
1787513400,bedroom,20.3,70.5,1177,,,,,,,3.521,0
1787513520,local,21.6,67.6,1294,,3.0,,,130,1,,0
1787513640,local,21.6,67.6,1298,,3.0,,,130,1,,0
1787513760,local,21.6,67.7,1301,,3.0,,,130,1,,0
1787513760,bedroom,20.4,70.7,1186,,,,,,,3.520,0
1787513880,local,21.7,67.7,1304,,2.9,,,130,1,,0
1787514000,local,21.7,67.8,1307,,2.9,,,130,1,,0
1787514000,bedroom,20.5,70.8,1191,,,,,,,3.520,0
1787514120,local,21.7,67.8,1311,,2.9,,,130,1,,0
1787514240,local,21.8,67.9,1314,,2.9,,,130,1,,0
1787514360,local,21.8,68.0,1317,,2.9,,,130,1,,0
1787514360,bedroom,20.6,71.0,1200,,,,,,,3.519,0
1787514480,local,21.8,68.0,1321,,2.9,,,130,1,,0
1787514600,local,21.9,68.1,1324,,2.9,,,130,1,,0
1787514600,bedroom,20.7,71.1,1205,,,,,,,3.518,0
1787514720,local,21.9,68.1,1327,,2.9,,,130,1,,0
1787514840,local,21.9,68.2,1330,,2.9,,,130,1,,0
1787514960,local,21.9,68.2,1334,,2.9,,,130,1,,0
1787514960,bedroom,20.7,71.2,1214,,,,,,,3.517,0
1787515080,local,22.0,68.3,1337,,2.9,,,130,1,,0
1787515200,local,22.0,68.3,1340,,2.9,,,130,1,,0
1787515200,bedroom,20.8,71.3,1219,,,,,,,3.517,0
1787515320,local,22.0,68.4,1343,,2.9,,,130,1,,0
1787515440,local,22.1,68.4,1346,,2.9,,,130,1,,0
1787515560,local,22.1,68.5,1349,,2.9,,,130,1,,0
1787515560,bedroom,20.9,71.5,1227,,,,,,,3.516,0
1787515680,local,22.1,68.5,1352,,2.9,,,130,1,,0
1787515800,local,22.1,68.6,1355,,2.9,,,130,1,,0
1787515800,bedroom,20.9,71.6,1232,,,,,,,3.515,0
1787515920,local,22.2,68.6,1358,,2.9,,,130,1,,0
1787516040,local,22.2,68.7,1361,,2.9,,,130,1,,0
1787516160,local,22.2,68.7,1364,,2.9,,,130,1,,0
1787516160,bedroom,21.0,71.7,1240,,,,,,,3.514,0
1787516280,local,22.3,68.8,1367,,2.8,,,131,1,,0
1787516400,local,22.3,68.8,1370,,2.8,,,131,1,,0
1787516400,bedroom,21.1,71.8,1244,,,,,,,3.514,0
1787516520,local,22.3,68.9,1373,,2.8,,,131,1,,0
1787516640,local,22.3,68.9,1375,,2.8,,,131,1,,0
1787516760,local,22.4,69.0,1378,,2.8,,,131,1,,0
1787516760,bedroom,21.2,72.0,1251,,,,,,,3.513,0
1787516880,local,22.4,69.0,1381,,2.8,,,131,1,,0
1787517000,local,22.4,69.1,1383,,2.8,,,131,1,,0
1787517000,bedroom,21.2,72.1,1256,,,,,,,3.512,0
1787517120,local,22.4,69.1,1386,,2.8,,,131,1,,0
1787517240,local,22.5,69.2,1388,,2.8,,,131,1,,0
1787517360,local,22.5,69.2,1391,,2.8,,,131,1,,0
1787517360,bedroom,21.3,72.2,1262,,,,,,,3.511,0
1787517480,local,22.5,69.3,1393,,2.8,,,131,1,,0
1787517600,local,22.5,69.3,1395,,2.8,,,131,1,,0
1787517600,bedroom,21.3,72.3,1266,,,,,,,3.511,0
1787517720,local,22.5,69.4,1398,,2.8,,,131,1,,0
1787517840,local,22.6,69.4,1400,,2.8,,,131,1,,0
1787517960,local,22.6,69.5,1402,,2.8,,,131,1,,0
1787517960,bedroom,21.4,72.5,1272,,,,,,,3.510,0
1787518080,local,22.6,69.5,1404,,2.8,,,131,1,,0
1787518200,local,22.6,69.6,1406,,2.8,,,131,1,,0
1787518200,bedroom,21.4,72.6,1275,,,,,,,3.509,0
1787518320,local,22.6,69.6,1408,,2.8,,,131,1,,0
1787518440,local,22.7,69.6,1410,,2.8,,,131,1,,0
1787518560,local,22.7,69.7,1412,,2.8,,,131,1,,0
1787518560,bedroom,21.5,72.7,1280,,,,,,,3.508,0
1787518680,local,22.7,69.7,1414,,2.8,,,131,1,,0
1787518800,local,22.7,69.8,1415,,2.8,,,131,1,,0
1787518800,bedroom,21.5,72.8,1283,,,,,,,3.507,0
1787518920,local,22.7,69.8,1417,,2.8,,,131,1,,0
1787519040,local,22.8,69.9,1419,,2.8,,,131,1,,0
1787519160,local,22.8,69.9,1420,,2.8,,,131,1,,0
1787519160,bedroom,21.6,72.9,1287,,,,,,,3.507,0
1787519280,local,22.8,70.0,1422,,2.8,,,131,1,,0
1787519400,local,22.8,70.0,1423,,2.8,,,132,1,,0
1787519400,bedroom,21.6,73.0,1290,,,,,,,3.506,0
1787519520,local,22.8,70.1,1424,,2.8,,,132,1,,0
1787519640,local,22.8,70.1,1426,,2.8,,,132,1,,0
1787519760,local,22.8,70.2,1427,,2.8,,,132,1,,0
1787519760,bedroom,21.6,73.2,1293,,,,,,,3.505,0
1787519880,local,22.9,70.2,1428,,2.8,,,132,1,,0
1787520000,local,22.9,70.3,1429,,2.8,,,132,1,,0
1787520000,bedroom,21.7,73.3,1295,,,,,,,3.504,0
1787520120,local,22.9,70.3,1430,,2.8,,,132,1,,0
1787520240,local,22.9,70.4,1431,,2.8,,,132,1,,0
1787520360,local,22.9,70.4,1432,,2.8,,,132,1,,0
1787520360,bedroom,21.7,73.4,1297,,,,,,,3.504,0
1787520480,local,22.9,70.5,1433,,2.8,,,132,1,,0
1787520600,local,22.9,70.5,1434,,2.8,,,132,1,,0
1787520600,bedroom,21.7,73.5,1298,,,,,,,3.503,0
1787520720,local,22.9,70.5,1434,,2.8,,,132,1,,0
1787520840,local,22.9,70.6,1435,,2.8,,,132,1,,0
1787520960,local,23.0,70.6,1436,,2.8,,,132,1,,0
1787520960,bedroom,21.8,73.6,1300,,,,,,,3.502,0
1787521080,local,23.0,70.7,1436,,2.8,,,132,1,,0
1787521200,local,23.0,70.7,1437,,2.8,,,132,1,,0
1787521200,bedroom,21.8,73.7,1301,,,,,,,3.501,0
1787521320,local,23.0,70.8,1437,,2.8,,,132,1,,0
1787521440,local,23.0,70.8,1437,,2.8,,,132,1,,0
1787521560,local,23.0,70.9,1438,,2.8,,,132,1,,0
1787521560,bedroom,21.8,73.9,1302,,,,,,,3.500,0
1787521680,local,23.0,70.9,1438,,2.8,,,132,1,,0
1787521800,local,23.0,71.0,1438,,2.8,,,132,1,,0
1787521800,bedroom,21.8,74.0,1303,,,,,,,3.500,0
1787521920,local,23.0,71.0,1439,,2.8,,,132,1,,0
1787522040,local,23.0,71.1,1439,,2.8,,,132,1,,0
1787522160,local,23.0,71.1,1439,,2.8,,,132,1,,0
1787522160,bedroom,21.8,74.1,1303,,,,,,,3.499,0
1787522280,local,23.0,71.1,1439,,2.8,,,132,1,,0
1787522400,local,23.0,71.2,1439,,2.8,,,132,1,,0
1787522400,bedroom,21.8,74.2,1303,,,,,,,3.498,0
1787522520,local,23.0,71.2,1439,,2.9,,,132,1,,0
1787522640,local,23.0,71.3,1439,,2.9,,,132,1,,0
1787522760,local,23.0,71.3,1439,,2.9,,,133,1,,0
1787522760,bedroom,21.8,74.3,1303,,,,,,,3.497,0
1787522880,local,23.0,71.4,1439,,2.9,,,133,1,,0
1787523000,local,23.0,71.4,1439,,2.9,,,133,1,,0
1787523000,bedroom,21.8,74.4,1303,,,,,,,3.497,0
1787523120,local,23.0,71.5,1439,,2.9,,,133,1,,0
1787523240,local,23.0,71.5,1438,,2.9,,,133,1,,0
1787523360,local,23.0,71.6,1438,,2.9,,,133,1,,0
1787523360,bedroom,21.8,74.6,1302,,,,,,,3.496,0
1787523480,local,23.0,71.6,1438,,2.9,,,133,1,,0
1787523600,local,23.0,71.6,1438,,2.9,,,133,1,,0
1787523600,bedroom,21.8,74.6,1302,,,,,,,3.495,0
1787523720,local,23.0,71.7,1437,,2.9,,,133,1,,0
1787523840,local,23.0,71.7,1437,,2.9,,,133,1,,0
1787523960,local,23.0,71.8,1437,,2.9,,,133,1,,0
1787523960,bedroom,21.8,74.8,1301,,,,,,,3.494,0
1787524080,local,23.0,71.8,1436,,2.9,,,133,1,,0
1787524200,local,23.0,71.9,1436,,2.9,,,133,1,,0
1787524200,bedroom,21.8,74.9,1301,,,,,,,3.494,0
1787524320,local,23.0,71.9,1436,,2.9,,,133,1,,0
1787524440,local,23.0,72.0,1436,,2.9,,,133,1,,0
1787524560,local,23.0,72.0,1435,,2.9,,,133,1,,0
1787524560,bedroom,21.8,75.0,1300,,,,,,,3.493,0
1787524680,local,23.0,72.0,1435,,2.9,,,133,1,,0
1787524800,local,23.0,72.1,1435,,3.0,,,133,1,,0
1787524800,bedroom,21.8,75.1,1299,,,,,,,3.492,0
1787524920,local,22.9,72.1,1434,,3.0,,,133,1,,0
1787525040,local,22.9,72.2,1434,,3.0,,,133,1,,0
1787525160,local,22.9,72.2,1434,,3.0,,,133,1,,0
1787525160,bedroom,21.7,75.2,1299,,,,,,,3.491,0
1787525280,local,22.9,72.3,1433,,3.0,,,133,1,,0
1787525400,local,22.9,72.3,1433,,3.0,,,133,1,,0
1787525400,bedroom,21.7,75.3,1298,,,,,,,3.491,0
1787525520,local,22.9,72.4,1433,,3.0,,,133,1,,0
1787525640,local,22.9,72.4,1432,,3.0,,,133,1,,0
1787525760,local,22.9,72.4,1432,,3.0,,,133,1,,0
1787525760,bedroom,21.7,75.4,1297,,,,,,,3.490,0
1787525880,local,22.9,72.5,1432,,3.0,,,133,1,,0
1787526000,local,22.8,72.5,1432,,3.0,,,133,1,,0
1787526000,bedroom,21.6,75.5,1297,,,,,,,3.489,0
1787526120,local,22.8,72.6,1432,,3.0,,,133,1,,0
1787526240,local,22.8,72.6,1431,,3.0,,,133,1,,0
1787526360,local,22.8,72.7,1431,,3.0,,,134,1,,0
1787526360,bedroom,21.6,75.7,1297,,,,,,,3.488,0
1787526480,local,22.8,72.7,1431,,3.1,,,134,1,,0
1787526600,local,22.8,72.7,1431,,3.1,,,134,1,,0
1787526600,bedroom,21.6,75.7,1297,,,,,,,3.488,0
1787526720,local,22.7,72.8,1431,,3.1,,,134,1,,0
1787526840,local,22.7,72.8,1431,,3.1,,,134,1,,0
1787526960,local,22.7,72.9,1431,,3.1,,,134,1,,0
1787526960,bedroom,21.5,75.9,1297,,,,,,,3.487,0
1787527080,local,22.7,72.9,1432,,3.1,,,134,1,,0
1787527200,local,22.7,73.0,1432,,3.1,,,134,1,,0
1787527200,bedroom,21.5,76.0,1297,,,,,,,3.486,0
1787527320,local,22.7,73.0,1432,,3.1,,,134,1,,0
1787527440,local,22.6,73.0,1432,,3.1,,,134,1,,0
1787527560,local,22.6,73.1,1432,,3.1,,,134,1,,0
1787527560,bedroom,21.4,76.1,1298,,,,,,,3.485,0
1787527680,local,22.6,73.1,1433,,3.1,,,134,1,,0
1787527800,local,22.6,73.2,1433,,3.2,,,134,1,,0
1787527800,bedroom,21.4,76.2,1298,,,,,,,3.485,0
1787527920,local,22.6,73.2,1434,,3.2,,,134,1,,0
1787528040,local,22.5,73.3,1434,,3.2,,,134,1,,0
1787528160,local,22.5,73.3,1435,,3.2,,,134,1,,0
1787528160,bedroom,21.3,76.3,1300,,,,,,,3.484,0
1787528280,local,22.5,73.3,1436,,3.2,,,134,1,,0
1787528400,local,22.5,73.4,1436,,3.2,,,134,1,,0
1787528400,bedroom,21.3,76.4,1301,,,,,,,3.483,0
1787528520,local,22.5,73.4,1437,,3.2,,,134,1,,0
1787528640,local,22.4,73.5,1438,,3.2,,,134,1,,0
1787528760,local,22.4,73.5,1439,,3.2,,,134,1,,0
1787528760,bedroom,21.2,76.5,1303,,,,,,,3.482,0
1787528880,local,22.4,73.6,1440,,3.2,,,134,1,,0
1787529000,local,22.4,73.6,1441,,3.3,,,134,1,,0
1787529000,bedroom,21.2,76.6,1305,,,,,,,3.482,0
1787529120,local,22.3,73.6,1442,,3.3,,,134,1,,0
1787529240,local,22.3,73.7,1443,,3.3,,,134,1,,0
1787529360,local,22.3,73.7,1444,,3.3,,,134,1,,0
1787529360,bedroom,21.1,76.7,1308,,,,,,,3.481,0
1787529480,local,22.3,73.8,1446,,3.3,,,134,1,,0
